ID,Month,Day,Year,Site,Common Name,Length mm,Sex
5-11-03_3,May,11,2003,3,Dungeness Crab,70,M
5-11-03_3,May,11,2003,3,Dungeness Crab,50,M
5-11-03_3,May,11,2003,3,Dungeness Crab,120,M
5-11-03_3,May,11,2003,3,Dungeness Crab,60,M
5-11-03_3,May,11,2003,3,Dungeness Crab,60,M
5-11-03_3,May,11,2003,3,Dungeness Crab,50,M
5-11-03_3,May,11,2003,3,Dungeness Crab,40,M
5-11-03_3,May,11,2003,3,Dungeness Crab,30,M
5-11-03_3,May,11,2003,3,Dungeness Crab,120,M
5-11-03_3,May,11,2003,3,Dungeness Crab,70,M
5-11-03_3,May,11,2003,3,Dungeness Crab,70,F
5-11-03_3,May,11,2003,3,Dungeness Crab,80,M
5-11-03_3,May,11,2003,3,Dungeness Crab,70,M
5-11-03_3,May,11,2003,3,Dungeness Crab,50,M
5-11-03_3,May,11,2003,3,Dungeness Crab,70,M
5-11-03_3,May,11,2003,3,Dungeness Crab,80,M
5-11-03_3,May,11,2003,3,Dungeness Crab,50,M
5-11-03_3,May,11,2003,3,Dungeness Crab,50,M
5-11-03_3,May,11,2003,3,Dungeness Crab,90,F
5-11-03_3,May,11,2003,3,Dungeness Crab,110,F
5-11-03_3,May,11,2003,3,Dungeness Crab,70,F
5-11-03_3,May,11,2003,3,Dungeness Crab,70,F
5-11-03_3,May,11,2003,3,Dungeness Crab,140,F
5-11-03_3,May,11,2003,3,Dungeness Crab,70,F
5-11-03_3,May,11,2003,3,Dungeness Crab,110,F
5-11-03_3,May,11,2003,3,Dungeness Crab,70,F
5-11-03_3,May,11,2003,3,Dungeness Crab,40,M
5-11-03_3,May,11,2003,3,Dungeness Crab,40,F
5-11-03_3,May,11,2003,3,Dungeness Crab,50,F
5-11-03_3,May,11,2003,3,Dungeness Crab,60,F
5-11-03_3,May,11,2003,3,Dungeness Crab,80,F
5-11-03_3,May,11,2003,3,Dungeness Crab,80,F
5-11-03_3,May,11,2003,3,Dungeness Crab,90,F
5-11-03_3,May,11,2003,3,Dungeness Crab,100,F
5-11-03_3,May,11,2003,3,Dungeness Crab,90,F
5-11-03_3,May,11,2003,3,Dungeness Crab,100,F
5-11-03_3,May,11,2003,3,Dungeness Crab,100,F
5-11-03_3,May,11,2003,3,Dungeness Crab,100,F
5-11-03_3,May,11,2003,3,Dungeness Crab,120,F
5-11-03_3,May,11,2003,3,Dungeness Crab,130,F
5-11-03_3,May,11,2003,3,Dungeness Crab,70,F
5-11-03_3,May,11,2003,3,Dungeness Crab,80,F
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,50,
5-11-03_3,May,11,2003,3,English Sole,20,
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,40,
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,50,
5-11-03_3,May,11,2003,3,English Sole,50,
5-11-03_3,May,11,2003,3,English Sole,50,
5-11-03_3,May,11,2003,3,English Sole,80,
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,50,
5-11-03_3,May,11,2003,3,English Sole,100,
5-11-03_3,May,11,2003,3,English Sole,20,
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,20,
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,40,
5-11-03_3,May,11,2003,3,English Sole,40,
5-11-03_3,May,11,2003,3,English Sole,40,
5-11-03_3,May,11,2003,3,English Sole,70,
5-11-03_3,May,11,2003,3,English Sole,40,
5-11-03_3,May,11,2003,3,English Sole,50,
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,40,
5-11-03_3,May,11,2003,3,English Sole,90,
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,80,
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,60,
5-11-03_3,May,11,2003,3,English Sole,70,
5-11-03_3,May,11,2003,3,English Sole,30,
5-11-03_3,May,11,2003,3,English Sole,80,
5-11-03_3,May,11,2003,3,English Sole,65,
5-11-03_3,May,11,2003,3,English Sole,65,
5-11-03_3,May,11,2003,3,English Sole,65,
5-11-03_3,May,11,2003,3,English Sole,60,
5-11-03_3,May,11,2003,3,English Sole,50,
5-11-03_3,May,11,2003,3,English Sole,55,
5-11-03_3,May,11,2003,3,English Sole,40,
5-11-03_3,May,11,2003,3,English Sole,40,
5-11-03_3,May,11,2003,3,English Sole,75,
5-11-03_3,May,11,2003,3,English Sole,80,
5-11-03_3,May,11,2003,3,English Sole,70,
5-11-03_3,May,11,2003,3,English Sole,85,
5-11-03_3,May,11,2003,3,English Sole,40,
5-11-03_3,May,11,2003,3,English Sole,35,
5-11-03_3,May,11,2003,3,English Sole,40,
5-11-03_3,May,11,2003,3,English Sole,40,
5-11-03_3,May,11,2003,3,English Sole,60,
5-11-03_3,May,11,2003,3,English Sole,80,
5-11-03_3,May,11,2003,3,English Sole,75,
5-11-03_3,May,11,2003,3,English Sole,65,
5-11-03_3,May,11,2003,3,English Sole,40,
5-11-03_3,May,11,2003,3,English Sole,25,
5-11-03_3,May,11,2003,3,English Sole,80,
5-11-03_3,May,11,2003,3,English Sole,60,
5-11-03_3,May,11,2003,3,English Sole,50,
5-11-03_3,May,11,2003,3,English Sole,70,
5-11-03_3,May,11,2003,3,English Sole,70,
5-11-03_3,May,11,2003,3,English Sole,70,
5-11-03_3,May,11,2003,3,English Sole,80,
5-11-03_3,May,11,2003,3,English Sole,70,
5-11-03_3,May,11,2003,3,English Sole,50,
5-11-03_3,May,11,2003,3,English Sole,60,
5-11-03_3,May,11,2003,3,English Sole,65,
5-11-03_3,May,11,2003,3,English Sole,60,
5-11-03_3,May,11,2003,3,English Sole,70,
5-11-03_3,May,11,2003,3,English Sole,35,
5-11-03_3,May,11,2003,3,Gunnel,23,
5-11-03_3,May,11,2003,3,Gunnel,20,
5-11-03_3,May,11,2003,3,Lingcod,,
5-11-03_3,May,11,2003,3,Lingcod,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Shrimp,,
5-11-03_3,May,11,2003,3,Speckled Sandab,100,
5-11-03_3,May,11,2003,3,Speckled Sandab,75,
5-11-03_3,May,11,2003,3,Speckled Sandab,75,
5-11-03_3,May,11,2003,3,Speckled Sandab,90,
5-11-03_3,May,11,2003,3,Speckled Sandab,75,
5-11-03_3,May,11,2003,3,Speckled Sandab,80,
5-11-03_3,May,11,2003,3,Speckled Sandab,80,
5-11-03_3,May,11,2003,3,Staghorn Sculpin,80,
5-11-03_4,May,11,2003,4,Dungeness Crab,50,M
5-11-03_4,May,11,2003,4,Dungeness Crab,60,M
5-11-03_4,May,11,2003,4,Dungeness Crab,40,M
5-11-03_4,May,11,2003,4,Dungeness Crab,20,M
5-11-03_4,May,11,2003,4,Dungeness Crab,50,M
5-11-03_4,May,11,2003,4,Dungeness Crab,30,M
5-11-03_4,May,11,2003,4,Dungeness Crab,30,M
5-11-03_4,May,11,2003,4,Dungeness Crab,60,M
5-11-03_4,May,11,2003,4,Dungeness Crab,70,M
5-11-03_4,May,11,2003,4,Dungeness Crab,50,M
5-11-03_4,May,11,2003,4,Dungeness Crab,30,M
5-11-03_4,May,11,2003,4,Dungeness Crab,50,M
5-11-03_4,May,11,2003,4,Dungeness Crab,60,M
5-11-03_4,May,11,2003,4,Dungeness Crab,110,M
5-11-03_4,May,11,2003,4,Dungeness Crab,50,M
5-11-03_4,May,11,2003,4,Dungeness Crab,20,M
5-11-03_4,May,11,2003,4,Dungeness Crab,40,M
5-11-03_4,May,11,2003,4,Dungeness Crab,100,M
5-11-03_4,May,11,2003,4,Dungeness Crab,30,M
5-11-03_4,May,11,2003,4,Dungeness Crab,120,M
5-11-03_4,May,11,2003,4,Dungeness Crab,40,M
5-11-03_4,May,11,2003,4,Dungeness Crab,30,M
5-11-03_4,May,11,2003,4,Dungeness Crab,70,M
5-11-03_4,May,11,2003,4,Dungeness Crab,50,M
5-11-03_4,May,11,2003,4,Dungeness Crab,70,F
5-11-03_4,May,11,2003,4,Dungeness Crab,50,M
5-11-03_4,May,11,2003,4,Dungeness Crab,30,F
5-11-03_4,May,11,2003,4,Dungeness Crab,70,F
5-11-03_4,May,11,2003,4,Dungeness Crab,60,F
5-11-03_4,May,11,2003,4,Dungeness Crab,60,F
5-11-03_4,May,11,2003,4,Dungeness Crab,60,F
5-11-03_4,May,11,2003,4,Dungeness Crab,80,F
5-11-03_4,May,11,2003,4,Dungeness Crab,90,F
5-11-03_4,May,11,2003,4,Dungeness Crab,80,F
5-11-03_4,May,11,2003,4,Dungeness Crab,60,F
5-11-03_4,May,11,2003,4,Dungeness Crab,80,F
5-11-03_4,May,11,2003,4,Dungeness Crab,90,F
5-11-03_4,May,11,2003,4,Dungeness Crab,75,F
5-11-03_4,May,11,2003,4,Dungeness Crab,40,M
5-11-03_4,May,11,2003,4,Dungeness Crab,50,M
5-11-03_4,May,11,2003,4,Dungeness Crab,110,M
5-11-03_4,May,11,2003,4,Dungeness Crab,40,M
5-11-03_4,May,11,2003,4,Dungeness Crab,140,M
5-11-03_4,May,11,2003,4,Dungeness Crab,140,M
5-11-03_4,May,11,2003,4,Dungeness Crab,80,F
5-11-03_4,May,11,2003,4,Dungeness Crab,50,M
5-11-03_4,May,11,2003,4,Dungeness Crab,50,F
5-11-03_4,May,11,2003,4,Dungeness Crab,60,F
5-11-03_4,May,11,2003,4,Dungeness Crab,50,F
5-11-03_4,May,11,2003,4,Dungeness Crab,50,F
5-11-03_4,May,11,2003,4,Dungeness Crab,40,F
5-11-03_4,May,11,2003,4,Dungeness Crab,90,F
5-11-03_4,May,11,2003,4,Dungeness Crab,40,M
5-11-03_4,May,11,2003,4,English Sole,80,
5-11-03_4,May,11,2003,4,English Sole,60,
5-11-03_4,May,11,2003,4,English Sole,70,
5-11-03_4,May,11,2003,4,English Sole,120,
5-11-03_4,May,11,2003,4,English Sole,80,
5-11-03_4,May,11,2003,4,English Sole,45,
5-11-03_4,May,11,2003,4,English Sole,70,
5-11-03_4,May,11,2003,4,English Sole,50,
5-11-03_4,May,11,2003,4,English Sole,70,
5-11-03_4,May,11,2003,4,English Sole,60,
5-11-03_4,May,11,2003,4,English Sole,90,
5-11-03_4,May,11,2003,4,English Sole,95,
5-11-03_4,May,11,2003,4,English Sole,80,
5-11-03_4,May,11,2003,4,English Sole,75,
5-11-03_4,May,11,2003,4,English Sole,40,
5-11-03_4,May,11,2003,4,English Sole,40,
5-11-03_4,May,11,2003,4,English Sole,70,
5-11-03_4,May,11,2003,4,Hermit crab,,
5-11-03_4,May,11,2003,4,Shiner Surfperch,95,
5-11-03_4,May,11,2003,4,Shiner Surfperch,100,
5-11-03_4,May,11,2003,4,Shiner Surfperch,110,
5-11-03_4,May,11,2003,4,Shiner Surfperch,95,
5-11-03_4,May,11,2003,4,Shiner Surfperch,85,
5-11-03_4,May,11,2003,4,Shiner Surfperch,115,
5-11-03_4,May,11,2003,4,Shiner Surfperch,120,
5-11-03_4,May,11,2003,4,Shiner Surfperch,100,
5-11-03_4,May,11,2003,4,Shrimp,,
5-11-03_4,May,11,2003,4,Staghorn Sculpin,130,
5-11-03_4,May,11,2003,4,Staghorn Sculpin,95,
5-11-03_5,May,11,2003,5,Dungeness Crab,30,M
5-11-03_5,May,11,2003,5,Dungeness Crab,40,M
5-11-03_5,May,11,2003,5,Dungeness Crab,60,M
5-11-03_5,May,11,2003,5,Dungeness Crab,60,M
5-11-03_5,May,11,2003,5,Dungeness Crab,90,F
5-11-03_5,May,11,2003,5,Dungeness Crab,50,F
5-11-03_5,May,11,2003,5,Dungeness Crab,40,F
5-11-03_5,May,11,2003,5,Shiner Surfperch,70,
5-11-03_5,May,11,2003,5,Shiner Surfperch,90,
5-11-03_5,May,11,2003,5,Shiner Surfperch,70,
5-11-03_5,May,11,2003,5,Shiner Surfperch,70,
5-11-03_5,May,11,2003,5,Shiner Surfperch,80,
5-11-03_5,May,11,2003,5,Shiner Surfperch,90,
5-11-03_5,May,11,2003,5,Shiner Surfperch,100,
5-11-03_5,May,11,2003,5,Shiner Surfperch,90,
5-11-03_5,May,11,2003,5,Shiner Surfperch,80,
5-11-03_5,May,11,2003,5,Shiner Surfperch,80,
5-11-03_5,May,11,2003,5,Shiner Surfperch,90,
5-11-03_5,May,11,2003,5,Shiner Surfperch,80,
5-11-03_5,May,11,2003,5,Shrimp,20,
5-11-03_5,May,11,2003,5,Shrimp,60,
5-11-03_5,May,11,2003,5,Shrimp,60,
5-11-03_5,May,11,2003,5,Staghorn Sculpin,90,
5-11-03_5,May,11,2003,5,Starry Flounder,130,
5-17-04_2,May,17,2004,2,Dungeness Crab,100,F
5-17-04_2,May,17,2004,2,Dungeness Crab,90,F
5-17-04_2,May,17,2004,2,Dungeness Crab,125,M
5-17-04_2,May,17,2004,2,Dungeness Crab,130,M
5-17-04_2,May,17,2004,2,Dungeness Crab,120,M
5-17-04_2,May,17,2004,2,Dungeness Crab,140,M
5-17-04_2,May,17,2004,2,Dungeness Crab,70,F
5-17-04_2,May,17,2004,2,English Sole,40,
5-17-04_2,May,17,2004,2,English Sole,35,
5-17-04_2,May,17,2004,2,English Sole,50,
5-17-04_2,May,17,2004,2,English Sole,35,
5-17-04_2,May,17,2004,2,English Sole,65,
5-17-04_2,May,17,2004,2,English Sole,70,
5-17-04_2,May,17,2004,2,English Sole,75,
5-17-04_2,May,17,2004,2,Lingcod,85,
5-17-04_2,May,17,2004,2,Pile Perch,221,
5-17-04_2,May,17,2004,2,Pile Perch,215,
5-17-04_2,May,17,2004,2,Pile Perch,21,
5-17-04_2,May,17,2004,2,Pile Perch,27,
5-17-04_2,May,17,2004,2,Pile Perch,22,
5-17-04_2,May,17,2004,2,Red Rock Crab,90,F
5-17-04_2,May,17,2004,2,Red Rock Crab,80,F
5-17-04_2,May,17,2004,2,Smelt,100,
5-17-04_2,May,17,2004,2,Smelt,90,
5-17-04_2,May,17,2004,2,Smelt,80,
5-17-04_2,May,17,2004,2,Smelt,75,
5-17-04_2,May,17,2004,2,Smelt,80,
5-17-04_2,May,17,2004,2,Speckled Sandab,85,
5-17-04_2,May,17,2004,2,Speckled Sandab,110,
5-17-04_2,May,17,2004,2,Speckled Sandab,95,
5-17-04_2,May,17,2004,2,Speckled Sandab,98,
5-17-04_3,May,17,2004,3,Buffalo Sculpin,70,
5-17-04_3,May,17,2004,3,Dungeness Crab,70,M
5-17-04_3,May,17,2004,3,Dungeness Crab,70,M
5-17-04_3,May,17,2004,3,Dungeness Crab,40,M
5-17-04_3,May,17,2004,3,Dungeness Crab,80,M
5-17-04_3,May,17,2004,3,Dungeness Crab,60,M
5-17-04_3,May,17,2004,3,Dungeness Crab,80,M
5-17-04_3,May,17,2004,3,Dungeness Crab,105,M
5-17-04_3,May,17,2004,3,Dungeness Crab,50,M
5-17-04_3,May,17,2004,3,Dungeness Crab,55,M
5-17-04_3,May,17,2004,3,Dungeness Crab,65,M
5-17-04_3,May,17,2004,3,Dungeness Crab,50,M
5-17-04_3,May,17,2004,3,Dungeness Crab,65,M
5-17-04_3,May,17,2004,3,English Sole,70,
5-17-04_3,May,17,2004,3,English Sole,80,
5-17-04_3,May,17,2004,3,English Sole,90,
5-17-04_3,May,17,2004,3,English Sole,72,
5-17-04_3,May,17,2004,3,English Sole,45,
5-17-04_3,May,17,2004,3,English Sole,85,
5-17-04_3,May,17,2004,3,English Sole,68,
5-17-04_3,May,17,2004,3,English Sole,50,
5-17-04_3,May,17,2004,3,Red Rock Crab,110,F
5-17-04_3,May,17,2004,3,Red Rock Crab,110,F
5-17-04_3,May,17,2004,3,Red Rock Crab,60,F
5-17-04_3,May,17,2004,3,Red Rock Crab,80,F
5-17-04_3,May,17,2004,3,Red Rock Crab,110,F
5-17-04_3,May,17,2004,3,Red Rock Crab,55,F
5-17-04_3,May,17,2004,3,Red Rock Crab,85,F
5-17-04_4,May,17,2004,4,Dungeness Crab,70,F
5-17-04_4,May,17,2004,4,Dungeness Crab,40,M
5-17-04_4,May,17,2004,4,Dungeness Crab,50,M
5-17-04_4,May,17,2004,4,Dungeness Crab,45,M
5-17-04_4,May,17,2004,4,Dungeness Crab,55,M
5-17-04_4,May,17,2004,4,Dungeness Crab,60,M
5-17-04_4,May,17,2004,4,Dungeness Crab,70,M
5-17-04_4,May,17,2004,4,Dungeness Crab,50,F
5-17-04_4,May,17,2004,4,Dungeness Crab,55,F
5-17-04_4,May,17,2004,4,Dungeness Crab,70,F
5-17-04_4,May,17,2004,4,Dungeness Crab,50,F
5-17-04_4,May,17,2004,4,Dungeness Crab,55,F
5-17-04_4,May,17,2004,4,Dungeness Crab,50,M
5-17-04_4,May,17,2004,4,Dungeness Crab,65,F
5-17-04_4,May,17,2004,4,English Sole,50,
5-17-04_4,May,17,2004,4,English Sole,87,
5-17-04_4,May,17,2004,4,English Sole,52,
5-17-04_4,May,17,2004,4,English Sole,55,
5-17-04_4,May,17,2004,4,English Sole,102,
5-17-04_4,May,17,2004,4,English Sole,50,
5-17-04_4,May,17,2004,4,Snake Prickleback,110,
5-17-04_4,May,17,2004,4,Staghorn Sculpin,90,
5-17-04_5,May,17,2004,5,Buffalo Sculpin,65,
5-17-04_5,May,17,2004,5,Buffalo Sculpin,80,
5-17-04_5,May,17,2004,5,Buffalo Sculpin,85,
5-17-04_5,May,17,2004,5,Dungeness Crab,55,M
5-17-04_5,May,17,2004,5,Dungeness Crab,60,M
5-17-04_5,May,17,2004,5,Dungeness Crab,30,M
5-17-04_5,May,17,2004,5,Dungeness Crab,35,M
5-17-04_5,May,17,2004,5,Dungeness Crab,30,M
5-17-04_5,May,17,2004,5,Dungeness Crab,60,M
5-17-04_5,May,17,2004,5,Dungeness Crab,45,M
5-17-04_5,May,17,2004,5,Dungeness Crab,50,M
5-17-04_5,May,17,2004,5,Dungeness Crab,65,M
5-17-04_5,May,17,2004,5,Dungeness Crab,80,M
5-17-04_5,May,17,2004,5,Dungeness Crab,75,M
5-17-04_5,May,17,2004,5,Dungeness Crab,70,M
5-17-04_5,May,17,2004,5,Dungeness Crab,35,M
5-17-04_5,May,17,2004,5,Dungeness Crab,85,M
5-17-04_5,May,17,2004,5,Dungeness Crab,45,M
5-17-04_5,May,17,2004,5,Dungeness Crab,90,F
5-17-04_5,May,17,2004,5,Dungeness Crab,110,F
5-17-04_5,May,17,2004,5,Dungeness Crab,95,F
5-17-04_5,May,17,2004,5,Dungeness Crab,75,F
5-17-04_5,May,17,2004,5,Dungeness Crab,55,F
5-17-04_5,May,17,2004,5,Dungeness Crab,85,M
5-17-04_5,May,17,2004,5,Dungeness Crab,100,M
5-17-04_5,May,17,2004,5,Dungeness Crab,90,M
5-17-04_5,May,17,2004,5,Dungeness Crab,95,M
5-17-04_5,May,17,2004,5,Dungeness Crab,40,F
5-17-04_5,May,17,2004,5,Dungeness Crab,40,F
5-17-04_5,May,17,2004,5,Dungeness Crab,95,F
5-17-04_5,May,17,2004,5,Dungeness Crab,50,F
5-17-04_5,May,17,2004,5,Dungeness Crab,60,F
5-17-04_5,May,17,2004,5,Dungeness Crab,60,F
5-17-04_5,May,17,2004,5,Dungeness Crab,50,F
5-17-04_5,May,17,2004,5,Dungeness Crab,40,F
5-17-04_5,May,17,2004,5,Dungeness Crab,80,F
5-17-04_5,May,17,2004,5,Dungeness Crab,75,F
5-17-04_5,May,17,2004,5,Dungeness Crab,75,F
5-17-04_5,May,17,2004,5,Dungeness Crab,50,F
5-17-04_5,May,17,2004,5,English Sole,45,
5-17-04_5,May,17,2004,5,English Sole,35,
5-17-04_5,May,17,2004,5,English Sole,65,
5-17-04_5,May,17,2004,5,English Sole,40,
5-17-04_5,May,17,2004,5,English Sole,50,
5-17-04_5,May,17,2004,5,English Sole,60,
5-17-04_5,May,17,2004,5,English Sole,75,
5-17-04_5,May,17,2004,5,English Sole,55,
5-17-04_5,May,17,2004,5,English Sole,65,
5-17-04_5,May,17,2004,5,English Sole,45,
5-17-04_5,May,17,2004,5,English Sole,60,
5-17-04_5,May,17,2004,5,Shiner Surfperch,95,
5-17-04_5,May,17,2004,5,Shiner Surfperch,85,
5-17-04_5,May,17,2004,5,Shiner Surfperch,95,
5-17-04_5,May,17,2004,5,Shiner Surfperch,100,
5-17-04_5,May,17,2004,5,Shiner Surfperch,95,
5-17-04_5,May,17,2004,5,Shiner Surfperch,110,
5-17-04_5,May,17,2004,5,Staghorn Sculpin,95,
5-17-04_5,May,17,2004,5,Starry Flounder,120,
5-6-05_1,May,6,2005,1,English Sole,40,
5-6-05_1,May,6,2005,1,English Sole,51,
5-6-05_1,May,6,2005,1,English Sole,33,
5-6-05_1,May,6,2005,1,English Sole,36,
5-6-05_1,May,6,2005,1,English Sole,52,
5-6-05_1,May,6,2005,1,English Sole,39,
5-6-05_1,May,6,2005,1,English Sole,40,
5-6-05_1,May,6,2005,1,English Sole,24,
5-6-05_1,May,6,2005,1,English Sole,38,
5-6-05_1,May,6,2005,1,English Sole,42,
5-6-05_1,May,6,2005,1,English Sole,73,
5-6-05_1,May,6,2005,1,English Sole,32,
5-6-05_1,May,6,2005,1,English Sole,63,
5-6-05_1,May,6,2005,1,English Sole,35,
5-6-05_1,May,6,2005,1,English Sole,55,
5-6-05_1,May,6,2005,1,English Sole,33,
5-6-05_1,May,6,2005,1,English Sole,33,
5-6-05_1,May,6,2005,1,English Sole,53,
5-6-05_1,May,6,2005,1,English Sole,54,
5-6-05_1,May,6,2005,1,English Sole,36,
5-6-05_1,May,6,2005,1,Shrimp,52,
5-6-05_1,May,6,2005,1,Shrimp,55,
5-6-05_1,May,6,2005,1,Shrimp,46,
5-6-05_1,May,6,2005,1,Shrimp,28,
5-6-05_1,May,6,2005,1,Shrimp,59,
5-6-05_1,May,6,2005,1,Shrimp,56,
5-6-05_1,May,6,2005,1,Shrimp,61,
5-6-05_1,May,6,2005,1,Shrimp,60,
5-6-05_1,May,6,2005,1,Shrimp,77,
5-6-05_1,May,6,2005,1,Shrimp,49,
5-6-05_1,May,6,2005,1,Shrimp,58,
5-6-05_1,May,6,2005,1,Shrimp,65,
5-6-05_1,May,6,2005,1,Shrimp,54,
5-6-05_1,May,6,2005,1,Shrimp,55,
5-6-05_1,May,6,2005,1,Shrimp,53,
5-6-05_1,May,6,2005,1,Shrimp,58,
5-6-05_1,May,6,2005,1,Shrimp,40,
5-6-05_1,May,6,2005,1,Shrimp,54,
5-6-05_1,May,6,2005,1,Shrimp,48,
5-6-05_1,May,6,2005,1,Shrimp,60,
5-6-05_1,May,6,2005,1,Shrimp,57,
5-6-05_1,May,6,2005,1,Shrimp,61,
5-6-05_2,May,6,2005,2,Dungeness Crab,107,F
5-6-05_2,May,6,2005,2,Smelt,112,
5-6-05_2,May,6,2005,2,Smelt,112,
5-6-05_2,May,6,2005,2,Smelt,104,
5-6-05_2,May,6,2005,2,Smelt,107,
5-6-05_2,May,6,2005,2,Smelt,102,
5-6-05_2,May,6,2005,2,Smelt,113,
5-6-05_2,May,6,2005,2,Smelt,110,
5-6-05_2,May,6,2005,2,Smelt,115,
5-6-05_2,May,6,2005,2,Smelt,101,
5-6-05_2,May,6,2005,2,Smelt,110,
5-6-05_2,May,6,2005,2,Smelt,113,
5-6-05_2,May,6,2005,2,Smelt,108,
5-6-05_2,May,6,2005,2,Smelt,109,
5-6-05_2,May,6,2005,2,Smelt,108,
5-6-05_2,May,6,2005,2,Smelt,114,
5-6-05_2,May,6,2005,2,Smelt,110,
5-6-05_2,May,6,2005,2,Smelt,106,
5-6-05_2,May,6,2005,2,Smelt,109,
5-6-05_2,May,6,2005,2,Smelt,119,
5-6-05_3,May,6,2005,3,English Sole,43,
5-6-05_3,May,6,2005,3,English Sole,38,
5-6-05_3,May,6,2005,3,English Sole,34,
5-6-05_3,May,6,2005,3,English Sole,35,
5-6-05_3,May,6,2005,3,English Sole,32,
5-6-05_3,May,6,2005,3,English Sole,33,
5-6-05_3,May,6,2005,3,English Sole,34,
5-6-05_3,May,6,2005,3,English Sole,50,
5-6-05_3,May,6,2005,3,English Sole,34,
5-6-05_3,May,6,2005,3,English Sole,39,
5-6-05_3,May,6,2005,3,English Sole,38,
5-6-05_3,May,6,2005,3,English Sole,52,
5-6-05_3,May,6,2005,3,English Sole,34,
5-6-05_3,May,6,2005,3,English Sole,32,
5-6-05_3,May,6,2005,3,English Sole,34,
5-6-05_3,May,6,2005,3,English Sole,45,
5-6-05_3,May,6,2005,3,English Sole,33,
5-6-05_3,May,6,2005,3,English Sole,34,
5-6-05_3,May,6,2005,3,English Sole,33,
5-6-05_3,May,6,2005,3,English Sole,32,
5-6-05_3,May,6,2005,3,English Sole,30,
5-6-05_3,May,6,2005,3,English Sole,35,
5-6-05_3,May,6,2005,3,English Sole,46,
5-6-05_3,May,6,2005,3,English Sole,31,
5-6-05_3,May,6,2005,3,English Sole,51,
5-6-05_3,May,6,2005,3,English Sole,46,
5-6-05_3,May,6,2005,3,English Sole,38,
5-6-05_3,May,6,2005,3,English Sole,50,
5-6-05_3,May,6,2005,3,English Sole,39,
5-6-05_3,May,6,2005,3,English Sole,46,
5-6-05_3,May,6,2005,3,English Sole,35,
5-6-05_3,May,6,2005,3,English Sole,30,
5-6-05_3,May,6,2005,3,English Sole,34,
5-6-05_3,May,6,2005,3,English Sole,38,
5-6-05_3,May,6,2005,3,English Sole,33,
5-6-05_3,May,6,2005,3,English Sole,41,
5-6-05_3,May,6,2005,3,English Sole,32,
5-6-05_3,May,6,2005,3,English Sole,40,
5-6-05_3,May,6,2005,3,English Sole,41,
5-6-05_3,May,6,2005,3,English Sole,32,
5-6-05_3,May,6,2005,3,English Sole,32,
5-6-05_3,May,6,2005,3,English Sole,40,
5-6-05_3,May,6,2005,3,English Sole,40,
5-6-05_3,May,6,2005,3,English Sole,53,
5-6-05_3,May,6,2005,3,English Sole,38,
5-6-05_3,May,6,2005,3,English Sole,41,
5-6-05_3,May,6,2005,3,English Sole,43,
5-6-05_3,May,6,2005,3,English Sole,34,
5-6-05_3,May,6,2005,3,English Sole,43,
5-6-05_3,May,6,2005,3,English Sole,38,
5-6-05_3,May,6,2005,3,English Sole,40,
5-6-05_3,May,6,2005,3,English Sole,34,
5-6-05_3,May,6,2005,3,English Sole,42,
5-6-05_3,May,6,2005,3,English Sole,32,
